transaction_id,payment_time,payer_id,payee_id,payment_amount,payment_currency,payment_method,payment_purpose,vendor_id,payee_country,vendor_country,vendor_industry,approval_status,reject_reason
62fe7a56-9c36-4299-a5de-fe1827e3a3e5,14:32.2,COMP0091,PAYEE0063,1521.95,GBP,Credit Card,Unusual Transfer - Review Required,VEND0079,Brazil,Japan,Automotive,APPROVED,
55bea453-f4fe-4771-84dd-56258d9ae0e2,51:32.2,COMP0047,PAYEE0214,665.34,EUR,Check,Cloud Hosting,VEND0247,USA,Canada,Finance,APPROVED,
1b625ba4-985c-491d-810d-384f0fb2e9c2,28:32.2,COMP0030,PAYEE0144,1728.4,CAD,Credit Card,Office Supplies,VEND0017,China,Brazil,Art & Antiques Dealers,APPROVED,
102af5e9-c1be-4f79-9063-76333bee41bc,45:32.2,COMP0007,PAYEE0380,1875.34,CAD,Bank Transfer,Maintenance Services,VEND0084,France,Brazil,Retail,APPROVED,
048009ae-3ed4-4e28-827f-5ae010412377,40:32.2,COMP0079,PAYEE0139,1125.54,EUR,Bank Transfer,Maintenance Services,VEND0167,China,Germany,Education,APPROVED,
51957f93-6398-4340-8626-3c7c3a5cdfb1,16:32.2,COMP0040,PAYEE0246,568.87,USD,Bank Transfer,Payroll,VEND0199,UK,Canada,Energy,APPROVED,
cb3104c5-cd95-4a50-a494-18c2ccb5fe5c,02:32.2,COMP0076,PAYEE0068,229.72,USD,Wire,Software License,VEND0414,USA,China,Retail,APPROVED,
fd2fc54c-4d42-42eb-9894-fd8dd42d46d8,43:32.2,COMP0096,PAYEE0077,1413.65,EUR,Credit Card,Consulting Services,VEND0059,China,Brazil,Healthcare,APPROVED,
c4820dab-d0ae-4685-afec-5a368b3197fb,58:32.2,COMP0055,PAYEE0050,2138.22,JPY,Check,Utilities,VEND0034,France,India,Education,APPROVED,
076a0156-e995-455b-bc01-0cdb4ca33ef7,42:32.2,COMP0078,PAYEE0226,2052.95,EUR,Credit Card,Office Supplies,VEND0425,Germany,India,Healthcare,APPROVED,
e802e6d9-3544-47e3-b26d-6d35f67b3d51,40:32.2,COMP0053,PAYEE0083,555.55,USD,Bank Transfer,Payroll,VEND0377,Canada,India,Shell Corporations,APPROVED,
93020769-47e0-4fe7-b283-e29001a6982a,24:32.2,COMP0029,PAYEE0359,1201.9,CAD,Bank Transfer,Payroll,VEND0277,Japan,Germany,Cryptocurrency Trading,APPROVED,
60f8b36d-1263-4e45-8819-680e97770c3d,37:32.2,COMP0083,PAYEE0045,822.29,GBP,ACH,Maintenance Services,VEND0489,Germany,France,Retail,APPROVED,
083ddcf6-2e8c-42ab-a4ff-9597cb04bf59,07:32.2,COMP0027,PAYEE0368,928.73,EUR,Credit Card,Travel Expenses,VEND0232,China,India,Healthcare,APPROVED,
311fb878-4dc8-4ab5-868c-e95cd81093b1,40:32.2,COMP0055,PAYEE0386,451.67,EUR,Credit Card,Utilities,VEND0278,UK,Japan,Online Gambling,APPROVED,
f3071b41-01b6-4491-96b9-4ca2a21cad1a,34:32.2,COMP0060,PAYEE0426,710.55,JPY,ACH,Software License,VEND0434,China,France,Technology,APPROVED,
bddc2197-006d-4dbf-806e-c60b44e0ca16,40:32.2,COMP0052,PAYEE0320,1874.8,JPY,Wire,Software License,VEND0282,USA,Australia,Cannabis Industry,APPROVED,
364f3d62-3789-4a67-af3d-c21563d578e4,53:32.2,COMP0077,PAYEE0458,556.36,JPY,Check,Rent Payment,VEND0195,Australia,Canada,Technology,APPROVED,
6297c49a-8f82-49be-815f-1960f8639a5f,13:32.2,COMP0002,PAYEE0191,1352.32,JPY,Bank Transfer,Research & Development,VEND0124,China,Australia,Precious Metals Trading,APPROVED,
b3ba01cc-b4f2-4a22-9d0d-e1810377da76,27:32.2,COMP0039,PAYEE0116,1663.36,GBP,Credit Card,Maintenance Services,VEND0028,Germany,USA,Shell Corporations,APPROVED,
739fa84d-b359-4bc6-8e85-37d9b2d03f35,52:32.2,COMP0010,PAYEE0269,1718.4,GBP,Check,Marketing Campaign,VEND0029,Brazil,UK,Energy,APPROVED,
af175434-063c-4a38-b475-66f475a50619,47:32.2,COMP0069,PAYEE0482,132.67,USD,Bank Transfer,Office Supplies,VEND0272,Japan,Brazil,Cryptocurrency Trading,APPROVED,
86d78866-9321-4e3c-83af-fbd59da75276,23:32.2,COMP0076,PAYEE0389,1499.11,JPY,Bank Transfer,Utilities,VEND0231,Brazil,USA,Retail,APPROVED,
7bcf7449-48b6-4840-a04f-c59abf1c9adc,28:32.2,COMP0072,PAYEE0041,736.63,USD,Credit Card,Professional Development,VEND0281,Brazil,UK,Healthcare,APPROVED,
b9e306cf-d3bf-459e-ae55-bb8dfae0e59b,41:32.2,COMP0088,PAYEE0275,550.22,GBP,ACH,Utilities,VEND0377,Canada,India,Finance,APPROVED,
678399d8-1628-491d-831a-0b2316a05830,21:32.2,COMP0018,PAYEE0326,1899.55,GBP,Credit Card,Travel Expenses,VEND0422,Brazil,India,Real Estate,APPROVED,
2978d155-1052-4b2f-8bab-29d7799d2a58,05:32.2,COMP0047,PAYEE0108,839.82,JPY,Bank Transfer,Software License,VEND0466,Germany,China,Healthcare,APPROVED,
e0468bfb-328d-49f7-8692-f7714f3e940a,43:32.2,COMP0014,PAYEE0178,810.14,EUR,Check,Travel Expenses,VEND0180,Canada,Germany,Real Estate,APPROVED,
1f46e32d-5f74-47a3-85b5-cc7d809729b4,04:32.2,COMP0021,PAYEE0361,878.99,JPY,Bank Transfer,Marketing Campaign,VEND0047,India,USA,Energy,APPROVED,
9ebaeae7-bcb7-4ca6-810a-80255006b69b,11:32.2,COMP0019,PAYEE0138,351,JPY,ACH,Consulting Services,VEND0130,Brazil,USA,Online Gambling,APPROVED,
124b523f-2cb4-42b5-af01-cf84712d04b2,12:32.2,COMP0084,PAYEE0154,460.93,EUR,Credit Card,Maintenance Services,VEND0008,Brazil,USA,Energy,APPROVED,
981ab2df-8765-4119-ac6c-e79f8220623b,52:32.2,COMP0078,PAYEE0068,679.73,USD,Wire,Software License,VEND0089,France,China,Cannabis Industry,APPROVED,
06e7a2bd-7afd-4db8-b376-d26bbf1dea6a,09:32.2,COMP0086,PAYEE0183,1694.76,CAD,Credit Card,Legal Fees,VEND0290,Brazil,France,Technology,APPROVED,
6bbd3f2a-4a07-4fee-b41f-1333b7e07566,20:32.2,COMP0084,PAYEE0142,1473.27,USD,Check,Maintenance Services,VEND0219,Japan,Brazil,Education,APPROVED,
ca0b5183-f46e-41bc-90c7-62f2244698d9,30:32.2,COMP0059,PAYEE0480,1742.41,CAD,Wire,IT Support,VEND0372,USA,UK,Technology,APPROVED,
0974c3fb-0b44-429c-99a1-3636fd463234,18:32.2,COMP0051,PAYEE0306,1789.51,EUR,Bank Transfer,Legal Fees,VEND0114,Germany,China,Finance,APPROVED,
ed846e07-40f3-421c-a4a4-82a5597b0e1c,53:32.2,COMP0037,PAYEE0011,853.96,EUR,Credit Card,Unusual Transfer - Review Required,VEND0316,Japan,UK,Shell Corporations,APPROVED,
822dc2c7-f089-497b-be56-ae2bab26ea46,25:32.2,COMP0002,PAYEE0495,129.71,EUR,ACH,Rent Payment,VEND0435,India,Brazil,Cannabis Industry,APPROVED,
d8e98caf-e909-4abd-98df-6b48b5fb4790,13:32.2,COMP0072,PAYEE0440,836,CAD,ACH,Cloud Hosting,VEND0213,USA,France,Retail,APPROVED,
19985fe7-042c-4848-b1d8-06d787fd9f21,40:32.2,COMP0040,PAYEE0319,349.26,USD,Check,Research & Development,VEND0278,Canada,Germany,Healthcare,APPROVED,
cc93f4cc-55c9-450f-bac6-036ab59df6ae,05:32.2,COMP0069,PAYEE0471,1917.52,EUR,Wire,Unusual Transfer - Review Required,VEND0176,Canada,UK,Manufacturing,APPROVED,
e9b338ed-a6d9-4290-9a72-c316ae7b911d,37:32.2,COMP0027,PAYEE0134,696.63,JPY,Credit Card,Maintenance Services,VEND0240,Japan,India,Energy,APPROVED,
b0a96082-2c2a-45e4-afe5-3491bafdc77c,05:32.2,COMP0046,PAYEE0080,1119.09,USD,Bank Transfer,IT Support,VEND0129,Brazil,India,Manufacturing,APPROVED,
bc8e86aa-764c-46d9-8d2e-065cc459e4e6,04:32.2,COMP0005,PAYEE0043,530.58,JPY,Wire,Marketing Campaign,VEND0209,China,Germany,Finance,APPROVED,
99e5eff8-63fd-4366-a858-56d320d3604b,27:32.2,COMP0025,PAYEE0068,1841.84,JPY,ACH,Rent Payment,VEND0368,France,UK,Energy,APPROVED,
a873d792-b371-40ad-8075-10b062908f25,21:32.2,COMP0018,PAYEE0216,313.81,USD,Credit Card,Payroll,VEND0105,China,Japan,Manufacturing,APPROVED,
3437a8d7-1260-440d-9727-7acdcf9ccf03,11:32.2,COMP0020,PAYEE0465,115.71,GBP,ACH,Rent Payment,VEND0465,Germany,Germany,Finance,APPROVED,
63efe465-9a8f-42a0-9c39-65b51b4d929b,10:32.2,COMP0097,PAYEE0220,539.84,GBP,ACH,Consulting Services,VEND0132,Brazil,Germany,Cannabis Industry,APPROVED,
4aee7cb3-f2b3-40aa-9265-0130496150a5,00:32.2,COMP0079,PAYEE0343,1042.72,CAD,Check,IT Support,VEND0447,Canada,Australia,Education,APPROVED,
782b6567-ab5a-4186-9192-22edef5ff105,26:32.2,COMP0002,PAYEE0025,752.61,JPY,ACH,Cloud Hosting,VEND0201,Japan,Japan,Shell Corporations,APPROVED,
518a3244-a650-476a-8002-68b0c3da9230,09:32.2,COMP0009,PAYEE0270,586.2,JPY,Credit Card,Rent Payment,VEND0161,UK,Japan,Manufacturing,APPROVED,
b68f8281-07dc-4579-8b8b-c21ca3b98263,19:32.2,COMP0059,PAYEE0357,2091.26,GBP,Credit Card,Research & Development,VEND0254,Germany,UK,Shell Corporations,APPROVED,
97b0dfb6-d753-449b-a863-12d5512cdae3,59:32.2,COMP0075,PAYEE0076,1542.6,CAD,ACH,Payroll,VEND0141,India,Germany,Cryptocurrency Trading,APPROVED,
dc9d868e-265b-4f25-a163-2d7c0572dfcc,01:32.2,COMP0034,PAYEE0210,1749.42,JPY,ACH,IT Support,VEND0115,UK,China,Cannabis Industry,APPROVED,
54a8d32b-bf88-4939-bae2-a6185a9c024c,53:32.2,COMP0035,PAYEE0453,850.09,USD,ACH,Travel Expenses,VEND0104,Brazil,UK,Art & Antiques Dealers,APPROVED,
8db88b5f-05f6-447f-a63b-ec6dddaea7d9,54:32.2,COMP0008,PAYEE0239,130.45,CAD,Check,Maintenance Services,VEND0306,UK,Canada,Offshore Banking,APPROVED,
57851179-f827-4f0d-892b-be26ad070c44,48:32.2,COMP0040,PAYEE0067,693.46,USD,Wire,IT Support,VEND0178,UK,Germany,Shell Corporations,APPROVED,
06c3e361-7b29-4b35-8a00-bd9c2037ca2e,41:32.2,COMP0004,PAYEE0049,1644,CAD,Check,Utilities,VEND0142,Germany,France,Cannabis Industry,APPROVED,
9caac887-b15a-4bee-9549-e6834a25d375,41:32.2,COMP0023,PAYEE0184,495.32,EUR,Credit Card,Legal Fees,VEND0289,UK,Australia,Cannabis Industry,APPROVED,
5e44476d-ac53-498b-8972-291dd801c488,35:32.2,COMP0035,PAYEE0366,2151.41,GBP,Bank Transfer,IT Support,VEND0255,China,UK,Manufacturing,APPROVED,
379eddd4-3392-48bd-8d18-b8d81d065889,23:32.2,COMP0092,PAYEE0330,1189.96,CAD,Bank Transfer,Consulting Services,VEND0102,France,Japan,Finance,APPROVED,
04fa6f88-b609-4f5c-b135-50e9b85864c0,16:32.2,COMP0065,PAYEE0428,146.8,JPY,Check,Utilities,VEND0354,China,UK,Art & Antiques Dealers,APPROVED,
ee9fe9a0-1418-4e34-ab69-42e19b3df1c3,56:32.2,COMP0096,PAYEE0182,753.44,JPY,Credit Card,Rent Payment,VEND0456,India,Japan,Retail,APPROVED,
194126ec-8024-4247-9b14-2ffe1572e713,41:32.2,COMP0008,PAYEE0305,1820.36,JPY,ACH,Research & Development,VEND0074,France,Brazil,Art & Antiques Dealers,APPROVED,
6e6ad160-43d3-4503-bdd3-885f4f404888,58:32.2,COMP0037,PAYEE0018,308.46,CAD,Check,Maintenance Services,VEND0103,Brazil,Germany,Art & Antiques Dealers,APPROVED,
425442a8-2508-49d1-9c8d-0bcbbe0127fc,29:32.2,COMP0012,PAYEE0150,1647.75,USD,ACH,Utilities,VEND0123,UK,Canada,Finance,APPROVED,
dd7e6b02-656e-4b48-82ab-d3e766956ad3,22:32.2,COMP0049,PAYEE0068,2116.7,GBP,Wire,Office Supplies,VEND0032,USA,India,Retail,APPROVED,
06ae017f-cde9-4077-8689-7a394672dc8f,44:32.2,COMP0052,PAYEE0030,832.79,USD,Check,Travel Expenses,VEND0203,France,Australia,Automotive,APPROVED,
8eb194ab-e7b9-4988-a679-5c4e9a406386,00:32.2,COMP0075,PAYEE0356,1621.75,JPY,Wire,Legal Fees,VEND0084,USA,Brazil,Education,APPROVED,
d748cc20-7094-447f-ab64-4394acb0a429,34:32.2,COMP0046,PAYEE0190,778.7,EUR,Credit Card,Research & Development,VEND0036,France,USA,Manufacturing,APPROVED,
18ca6934-3ebb-4290-b74f-4c7a8e852c06,42:32.2,COMP0074,PAYEE0353,1295.48,GBP,Check,Utilities,VEND0188,India,Canada,Cryptocurrency Trading,APPROVED,
822fb22d-e2c0-4c1f-a629-93640af25bec,07:32.2,COMP0100,PAYEE0253,1125.44,EUR,Bank Transfer,Software License,VEND0374,France,USA,Logistics,APPROVED,
8712e259-97eb-4f3d-9bc5-01c38e99eb4e,06:32.2,COMP0072,PAYEE0403,670.42,EUR,Check,Marketing Campaign,VEND0482,India,China,Education,APPROVED,
8c8ae386-19e5-4068-8c73-acc21fe94e7b,22:32.2,COMP0095,PAYEE0031,999.01,CAD,Bank Transfer,Office Supplies,VEND0410,Canada,Canada,Healthcare,APPROVED,
5f5121f5-71d9-4781-bdfd-a8c81d97afc0,35:32.2,COMP0031,PAYEE0347,524.29,EUR,Wire,Travel Expenses,VEND0199,India,Canada,Healthcare,APPROVED,
3b25aad1-d300-403e-ac05-861169ae1e8d,16:32.2,COMP0013,PAYEE0423,1995.42,CAD,Check,Payroll,VEND0137,India,UK,Automotive,APPROVED,
9fceccc3-0561-4c7d-a274-6b09f9d09ac4,14:32.2,COMP0020,PAYEE0452,1279.91,USD,ACH,Marketing Campaign,VEND0342,India,Brazil,Healthcare,APPROVED,
f68e813d-4c5d-4f9c-9240-35f84adb81ba,44:32.2,COMP0040,PAYEE0434,474.68,CAD,Bank Transfer,Travel Expenses,VEND0100,Canada,UK,Healthcare,APPROVED,
5c22de84-17b6-4f89-8e28-93b54112de9d,27:32.2,COMP0033,PAYEE0322,187.71,USD,ACH,Maintenance Services,VEND0039,China,Canada,Finance,APPROVED,
ecc0fd0b-e6ff-4ef2-9444-3851563a4a82,59:32.2,COMP0037,PAYEE0217,232.6,CAD,Credit Card,Marketing Campaign,VEND0481,USA,India,Adult Entertainment,APPROVED,
c75e81cd-127f-4164-ae72-f2edbb952067,43:32.2,COMP0019,PAYEE0067,517.18,USD,Bank Transfer,Payroll,VEND0001,Canada,Australia,Cryptocurrency Trading,APPROVED,
b5fb247d-b38b-4d33-a5a4-bb30332c5f93,06:32.2,COMP0038,PAYEE0377,1014.86,GBP,Credit Card,Research & Development,VEND0347,Australia,USA,Retail,APPROVED,
a11ea192-4eeb-42a1-94a3-150985ff7663,26:32.2,COMP0093,PAYEE0343,737.5,JPY,Wire,Payroll,VEND0291,Canada,UK,Cryptocurrency Trading,APPROVED,
eaab848c-c11a-4996-b62d-d9f93d6fea06,47:32.2,COMP0093,PAYEE0064,270.62,CAD,Wire,Rent Payment,VEND0166,Australia,Brazil,Adult Entertainment,APPROVED,
d7f8b17a-3a27-4b08-a6d8-1fb531cef8a8,47:32.2,COMP0037,PAYEE0211,806.39,JPY,ACH,Cloud Hosting,VEND0252,India,Brazil,Manufacturing,APPROVED,
3ca67e33-7e5e-48f0-9e62-0d5b76b4553f,28:32.2,COMP0086,PAYEE0309,424.16,GBP,Bank Transfer,Cloud Hosting,VEND0103,Australia,Germany,Automotive,APPROVED,
4903773a-8af1-4f97-b291-924da1383852,40:32.2,COMP0014,PAYEE0219,1170.99,JPY,Bank Transfer,Maintenance Services,VEND0018,France,USA,Logistics,APPROVED,
3e4103e0-35c8-4490-8bbe-7840aca44acd,02:32.2,COMP0014,PAYEE0013,2170.96,USD,Credit Card,Rent Payment,VEND0321,Canada,Canada,Shell Corporations,APPROVED,
80001802-7aec-418a-bfa0-f7a736152eaf,50:32.2,COMP0098,PAYEE0211,762.81,USD,Bank Transfer,Rent Payment,VEND0341,India,Brazil,Manufacturing,APPROVED,
ba844b9d-390f-4d27-a9ae-0483de7694e5,37:32.2,COMP0080,PAYEE0462,1062.87,USD,Wire,Consulting Services,VEND0359,Canada,India,Adult Entertainment,APPROVED,
8c7091c7-78fd-4730-bb55-5620682bfd09,41:32.2,COMP0030,PAYEE0491,357.2,GBP,Bank Transfer,Legal Fees,VEND0179,UK,Australia,Cryptocurrency Trading,APPROVED,
dc623cfd-28b5-4f26-a1d0-edea8f5bf0d6,19:32.2,COMP0035,PAYEE0223,967.66,GBP,Credit Card,Utilities,VEND0208,Canada,China,Finance,APPROVED,
82471c67-1401-4b4f-8da4-4c2ab5a5379e,00:32.2,COMP0092,PAYEE0088,403.16,EUR,ACH,Travel Expenses,VEND0015,USA,Brazil,Technology,APPROVED,
5ec2babf-94bc-4db2-ac42-36b7675480e3,57:32.2,COMP0026,PAYEE0379,578.74,CAD,Wire,Cloud Hosting,VEND0338,Australia,France,Precious Metals Trading,APPROVED,
ed7f147f-63fe-4bd6-bb29-d1f1e3d0193f,01:32.2,COMP0072,PAYEE0123,1155.9,USD,Bank Transfer,Cloud Hosting,VEND0359,UK,India,Precious Metals Trading,APPROVED,
7063a9e0-ff9d-4618-a9d7-477200c97775,04:32.2,COMP0079,PAYEE0002,1293.57,USD,Credit Card,Office Supplies,VEND0171,Japan,China,Cryptocurrency Trading,APPROVED,
48ccf04d-fb3a-40d3-9dae-fd06e5b0dd5b,34:32.2,COMP0069,PAYEE0308,806.24,JPY,Check,Payroll,VEND0257,India,Canada,Technology,APPROVED,
08cc043a-c5ae-4b8f-ab99-2be1fc4bc862,15:32.2,COMP0093,PAYEE0352,1683.3,USD,Wire,Professional Development,VEND0290,UK,USA,Logistics,APPROVED,
bf7b97e7-972c-4219-9d3f-9f81c77f6f9c,32:32.2,COMP0079,PAYEE0277,816.06,CAD,ACH,Legal Fees,VEND0037,Germany,Germany,Cryptocurrency Trading,APPROVED,
b93f1801-f80d-47c6-ba69-f9856a71b41b,36:32.2,COMP0089,PAYEE0215,810.75,CAD,Credit Card,Professional Development,VEND0090,France,Australia,Shell Corporations,APPROVED,
3304bfce-a8b6-4955-8ffc-d3be1f947c35,16:32.2,COMP0057,PAYEE0218,1230.33,GBP,ACH,IT Support,VEND0283,France,India,Arms Dealing,APPROVED,
fb8189b3-7c63-4f56-86c0-64825ffa8d7f,26:32.2,COMP0064,PAYEE0074,1138.04,EUR,Wire,Professional Development,VEND0359,Australia,India,Finance,APPROVED,
6e584790-5b45-4cdc-a62e-c49d26213902,40:32.2,COMP0060,PAYEE0422,388.7,EUR,ACH,Maintenance Services,VEND0396,Canada,India,Offshore Banking,APPROVED,
51b6ff30-f255-469f-b1ec-ddb310bb9db2,47:32.2,COMP0065,PAYEE0276,619.89,EUR,Wire,Consulting Services,VEND0097,Japan,Japan,Precious Metals Trading,APPROVED,
390c2ece-3c29-40dc-a625-28135a081aab,09:32.2,COMP0040,PAYEE0160,1298.53,EUR,Credit Card,Maintenance Services,VEND0390,Japan,India,Cannabis Industry,APPROVED,
3edbec8c-4b70-44c3-b460-bc6d8878833d,56:32.2,COMP0063,PAYEE0149,516.09,CAD,Bank Transfer,Cloud Hosting,VEND0044,UK,UK,Retail,APPROVED,
85b824d5-7c49-41d8-a01f-f3ba5773c18f,18:32.2,COMP0077,PAYEE0310,628.32,EUR,Bank Transfer,Utilities,VEND0189,China,Canada,Adult Entertainment,APPROVED,
e3d00a20-e4cf-4790-bd20-0e107c7a2727,38:32.2,COMP0037,PAYEE0157,461.09,EUR,Bank Transfer,Payroll,VEND0411,Japan,France,Energy,APPROVED,
74cc2c17-c6b7-4a46-a2ba-155b800c5ac1,21:32.2,COMP0043,PAYEE0134,886.05,CAD,Bank Transfer,Utilities,VEND0252,Japan,Brazil,Healthcare,APPROVED,
5e5ede61-3531-451e-8ff4-250cf52e264a,37:32.2,COMP0008,PAYEE0270,326.68,EUR,Bank Transfer,Software License,VEND0131,UK,Germany,Shell Corporations,APPROVED,
5ea595c6-fdaa-4c86-8858-35956d04d21c,38:32.2,COMP0093,PAYEE0153,1019.39,JPY,Wire,Maintenance Services,VEND0090,India,Australia,Automotive,APPROVED,
53765e6f-906b-4fb9-a04b-4f9ea29cf729,36:32.2,COMP0047,PAYEE0072,749.1,CAD,ACH,IT Support,VEND0350,France,Japan,Shell Corporations,APPROVED,
a4e4ff68-4a82-4e24-99ab-97fedf08fd91,39:32.2,COMP0060,PAYEE0059,409.08,EUR,Check,Consulting Services,VEND0411,USA,France,Technology,APPROVED,
cdf1c272-9825-4159-add1-98ec067d3fb2,52:32.2,COMP0023,PAYEE0243,1649.4,GBP,Check,Unusual Transfer - Review Required,VEND0449,UK,France,Arms Dealing,APPROVED,
76a0d4ff-fbe5-49cb-87e7-d0d3e5cbfbc8,03:32.2,COMP0088,PAYEE0282,1105.74,EUR,Check,Cloud Hosting,VEND0494,India,UK,Education,APPROVED,
6cfec723-7dd0-491f-8e6e-f52e79733adf,24:32.2,COMP0017,PAYEE0208,450.48,USD,Credit Card,Unusual Transfer - Review Required,VEND0234,France,Japan,Automotive,APPROVED,
fc191294-989f-4759-8e33-4c7e87c980d7,53:32.2,COMP0034,PAYEE0497,683.6,JPY,Bank Transfer,Unusual Transfer - Review Required,VEND0247,China,USA,Arms Dealing,APPROVED,
59542580-7168-4a41-bf98-33690d58cfc3,23:32.2,COMP0061,PAYEE0142,1149.2,CAD,ACH,Unusual Transfer - Review Required,VEND0216,Japan,Japan,Manufacturing,APPROVED,
b5a78626-f6ca-42fb-b8b0-b1dc68ab3715,48:32.2,COMP0033,PAYEE0016,438.83,USD,ACH,Office Supplies,VEND0015,Australia,Brazil,Offshore Banking,APPROVED,
8218a1e4-805e-47b4-8f82-1dd987b894d7,57:32.2,COMP0018,PAYEE0411,865.3,CAD,ACH,Software License,VEND0305,USA,Japan,Arms Dealing,APPROVED,
c85b9349-fd5f-4594-8ccb-c858afc97a41,47:32.2,COMP0097,PAYEE0189,93.97,GBP,Bank Transfer,Payroll,VEND0020,Japan,France,Logistics,APPROVED,
0e5ee038-d1ee-42c5-8885-16e5f3e7eaa6,09:32.2,COMP0021,PAYEE0256,801.08,CAD,Check,Research & Development,VEND0050,India,China,Energy,APPROVED,
00d312fe-0627-4ea6-a21d-41b89988f9cc,51:32.2,COMP0077,PAYEE0480,1662.45,JPY,Wire,Office Supplies,VEND0070,USA,India,Education,APPROVED,
7d4da752-602b-4b20-9893-ed94861c5734,40:32.2,COMP0037,PAYEE0369,2153.41,GBP,Credit Card,Research & Development,VEND0074,Brazil,Brazil,Logistics,APPROVED,
0008c4fe-5f00-4c3e-944c-b203d9c2f01c,58:32.2,COMP0044,PAYEE0146,706.82,EUR,Bank Transfer,Professional Development,VEND0104,Australia,UK,Logistics,APPROVED,
31838216-9916-4383-a0e5-7f791ca10cba,40:32.2,COMP0004,PAYEE0015,464.82,CAD,Check,Rent Payment,VEND0266,Canada,UK,Precious Metals Trading,APPROVED,
e37b0bda-1f78-4191-a21d-c78ab84639e0,59:32.2,COMP0061,PAYEE0479,1864.05,USD,Bank Transfer,Unusual Transfer - Review Required,VEND0270,Canada,Australia,Cryptocurrency Trading,APPROVED,
8e68bc42-e907-402b-95a3-1e97f6cb1811,01:32.2,COMP0062,PAYEE0315,1903.65,CAD,Credit Card,Professional Development,VEND0455,India,Canada,Education,APPROVED,
e0f0206c-da25-431d-a83a-44e472bedb60,07:32.2,COMP0031,PAYEE0234,609.52,EUR,Bank Transfer,Travel Expenses,VEND0023,USA,France,Precious Metals Trading,APPROVED,
211528b2-ce6b-4441-86da-b88bbf7d59b9,52:32.2,COMP0039,PAYEE0477,968.71,GBP,Wire,Consulting Services,VEND0113,USA,Germany,Art & Antiques Dealers,APPROVED,
d44f8bf9-6a91-4566-96be-2fff0668d75f,01:32.2,COMP0029,PAYEE0121,1197.23,JPY,Check,IT Support,VEND0200,France,India,Adult Entertainment,APPROVED,
8d46f3f3-8b91-4f67-9374-8b23c3942705,30:32.2,COMP0059,PAYEE0175,966.27,USD,Check,Unusual Transfer - Review Required,VEND0118,Brazil,China,Shell Corporations,APPROVED,
c6656e9a-a2a0-4b98-8c3b-24ea74f82513,09:32.2,COMP0051,PAYEE0474,104.26,EUR,Wire,Research & Development,VEND0322,Japan,Australia,Manufacturing,APPROVED,
b580aa0b-791e-4ac6-8c13-eea9e91468cc,03:32.2,COMP0067,PAYEE0356,1044.93,GBP,Credit Card,Research & Development,VEND0225,USA,Brazil,Retail,APPROVED,
9cf34d6e-22f8-4bd1-8498-9d1891b0eb38,42:32.2,COMP0052,PAYEE0341,1888.37,GBP,Bank Transfer,Travel Expenses,VEND0082,France,Germany,Real Estate,APPROVED,
83c00662-feaf-4153-bff5-ff59f10a8cc8,24:32.2,COMP0046,PAYEE0444,555.92,JPY,Credit Card,Rent Payment,VEND0023,USA,France,Precious Metals Trading,APPROVED,
9918a0c8-1964-45e6-9458-a62ccb4bad73,28:32.2,COMP0035,PAYEE0285,1392.31,USD,Check,Consulting Services,VEND0206,Canada,France,Offshore Banking,APPROVED,
545f2dbf-3f42-4c76-85cf-0ee5ffceda92,26:32.2,COMP0024,PAYEE0405,1195.63,JPY,Credit Card,Professional Development,VEND0287,India,UK,Energy,APPROVED,
c63022f1-dcb9-432e-8c98-af7006f367c2,48:32.2,COMP0023,PAYEE0450,616.7,USD,ACH,Software License,VEND0483,USA,Canada,Precious Metals Trading,APPROVED,
a222d2c9-a88c-4298-b158-33f4e9f583ee,10:32.2,COMP0021,PAYEE0111,118.32,JPY,Check,Research & Development,VEND0465,India,Australia,Cryptocurrency Trading,APPROVED,
29bed516-1f57-4f51-82b7-84623433058a,20:32.2,COMP0016,PAYEE0012,531.51,EUR,ACH,Research & Development,VEND0195,USA,India,Technology,APPROVED,
cc56036a-f3c6-412b-8ba7-b055a1234fa8,34:32.2,COMP0030,PAYEE0221,393.76,GBP,Credit Card,IT Support,VEND0027,India,India,Online Gambling,APPROVED,
bb4adc79-4c78-4773-872e-4b981654cea7,55:32.2,COMP0021,PAYEE0042,1056.75,EUR,ACH,Legal Fees,VEND0345,Australia,Canada,Adult Entertainment,APPROVED,
c2d2d92d-35c6-461f-becf-75b637363ba6,35:32.2,COMP0050,PAYEE0051,798.94,CAD,Bank Transfer,Maintenance Services,VEND0369,Germany,France,Online Gambling,APPROVED,
8004f929-dd5f-42e6-b5c6-9dbaee7b6b9c,58:32.2,COMP0037,PAYEE0307,1483.98,EUR,Wire,Office Supplies,VEND0029,China,France,Real Estate,APPROVED,
bdc04edc-302c-4144-a48b-4a69fd14d790,48:32.2,COMP0059,PAYEE0058,1351.95,CAD,ACH,Professional Development,VEND0273,Germany,France,Cryptocurrency Trading,APPROVED,
2ab0d1cb-6cfa-47bb-9d47-fa98aa8f6cd4,36:32.2,COMP0009,PAYEE0182,123.68,CAD,Wire,Office Supplies,VEND0433,USA,Japan,Manufacturing,APPROVED,
b42c79ce-1df6-4852-89b9-4334083f5461,42:32.2,COMP0068,PAYEE0104,981.67,JPY,ACH,Marketing Campaign,VEND0091,India,UK,Technology,APPROVED,
